 warn --- config file  - /var/lib/jenkins/workspace/generic-build-product/sources/modules/npm-ancillary-module/npmancillary/resources/npm/verdaccio/config_offline.yaml
 warn --- Verdaccio started
 warn --- http address - http://localhost:4873/ - verdaccio/4.12.0
 http <-- 200, user: null(127.0.0.1), req: 'GET /@microsoft%2frush', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /@webassemblyjs/wasm-opt/-/wasm-opt-1.11.1.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /@webassemblyjs/wast-printer/-/wast-printer-1.11.1.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /@webassemblyjs/helper-api-error/-/helper-api-error-1.11.1.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /@webassemblyjs/ieee754/-/ieee754-1.11.1.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /@webassemblyjs/leb128/-/leb128-1.11.1.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /@webassemblyjs/utf8/-/utf8-1.11.1.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /estraverse/-/estraverse-4.3.0.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /resolve-from/-/resolve-from-5.0.0.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /@jridgewell/trace-mapping/-/trace-mapping-0.3.9.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /@webassemblyjs/floating-point-hex-parser/-/floating-point-hex-parser-1.11.1.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /@xtuc/long/-/long-4.2.2.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /cssesc/-/cssesc-3.0.0.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /@xtuc/ieee754/-/ieee754-1.2.0.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /@types/minimatch/-/minimatch-3.0.5.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /yargs-parser/-/yargs-parser-18.1.3.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /is-plain-object/-/is-plain-object-2.0.4.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /@jridgewell/resolve-uri/-/resolve-uri-3.1.1.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /path-key/-/path-key-3.1.1.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /domelementtype/-/domelementtype-2.3.0.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /growly/-/growly-1.3.0.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /ajv-formats/-/ajv-formats-2.1.1.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /isobject/-/isobject-3.0.1.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /wrap-ansi/-/wrap-ansi-6.2.0.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /emoji-regex/-/emoji-regex-8.0.0.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /is-fullwidth-code-point/-/is-fullwidth-code-point-3.0.0.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /camelcase/-/camelcase-5.3.1.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /shebang-regex/-/shebang-regex-3.0.0.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /is-docker/-/is-docker-2.2.1.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /require-from-string/-/require-from-string-2.0.2.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /postcss-minify-selectors/-/postcss-minify-selectors-6.0.0.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /ci-info/-/ci-info-3.8.0.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /fastq/-/fastq-1.15.0.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /content-type/-/content-type-1.0.5.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /follow-redirects/-/follow-redirects-1.15.2.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /sax/-/sax-1.2.4.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /locate-path/-/locate-path-6.0.0.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /caniuse-api/-/caniuse-api-3.0.0.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /colord/-/colord-2.9.3.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /stylehacks/-/stylehacks-6.0.0.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /svgo/-/svgo-3.0.2.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /@jest/schemas/-/schemas-29.4.3.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /@types/istanbul-lib-coverage/-/istanbul-lib-coverage-2.0.4.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /@types/istanbul-reports/-/istanbul-reports-3.0.1.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /@types/yargs/-/yargs-17.0.24.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /setprototypeof/-/setprototypeof-1.2.0.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /statuses/-/statuses-2.0.1.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /toidentifier/-/toidentifier-1.0.1.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /media-typer/-/media-typer-0.3.0.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /side-channel/-/side-channel-1.0.4.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /run-parallel/-/run-parallel-1.2.0.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /p-locate/-/p-locate-5.0.0.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /lodash.memoize/-/lodash.memoize-4.1.2.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /lodash.uniq/-/lodash.uniq-4.5.0.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /lines-and-columns/-/lines-and-columns-1.2.4.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /object-inspect/-/object-inspect-1.12.3.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /@sinclair/typebox/-/typebox-0.25.24.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /@types/istanbul-lib-report/-/istanbul-lib-report-3.0.0.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /@types/yargs-parser/-/yargs-parser-21.0.0.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /queue-microtask/-/queue-microtask-1.2.3.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /p-limit/-/p-limit-3.1.0.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /is-arrayish/-/is-arrayish-0.2.1.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /binary-extensions/-/binary-extensions-2.2.0.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /mime-db/-/mime-db-1.52.0.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /json-schema-traverse/-/json-schema-traverse-1.0.0.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /reusify/-/reusify-1.0.4.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /yocto-queue/-/yocto-queue-0.1.0.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /@trysound/sax/-/sax-0.2.0.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /commander/-/commander-7.2.0.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /css-select/-/css-select-5.1.0.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /css-tree/-/css-tree-2.3.1.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /csso/-/csso-5.0.5.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /has-property-descriptors/-/has-property-descriptors-1.0.0.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /object-keys/-/object-keys-1.1.1.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /available-typed-arrays/-/available-typed-arrays-1.0.5.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /has-tostringtag/-/has-tostringtag-1.0.0.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /has-symbols/-/has-symbols-1.0.3.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /array-buffer-byte-length/-/array-buffer-byte-length-1.0.0.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /es-set-tostringtag/-/es-set-tostringtag-2.0.1.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /es-to-primitive/-/es-to-primitive-1.2.1.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /function.prototype.name/-/function.prototype.name-1.1.5.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /get-symbol-description/-/get-symbol-description-1.0.0.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /globalthis/-/globalthis-1.0.3.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /gopd/-/gopd-1.0.1.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /has-proto/-/has-proto-1.0.1.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /internal-slot/-/internal-slot-1.0.5.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /is-array-buffer/-/is-array-buffer-3.0.2.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /is-negative-zero/-/is-negative-zero-2.0.2.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /is-regex/-/is-regex-1.1.4.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /is-shared-array-buffer/-/is-shared-array-buffer-1.0.2.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /is-typed-array/-/is-typed-array-1.1.10.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /is-weakref/-/is-weakref-1.0.2.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /object.assign/-/object.assign-4.1.4.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /regexp.prototype.flags/-/regexp.prototype.flags-1.5.0.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /safe-regex-test/-/safe-regex-test-1.0.0.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /string.prototype.trim/-/string.prototype.trim-1.2.7.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /string.prototype.trimend/-/string.prototype.trimend-1.0.6.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /string.prototype.trimstart/-/string.prototype.trimstart-1.0.6.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /typed-array-length/-/typed-array-length-1.0.4.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /unbox-primitive/-/unbox-primitive-1.0.2.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /which-typed-array/-/which-typed-array-1.1.9.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /is-callable/-/is-callable-1.2.7.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /domhandler/-/domhandler-5.0.3.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /domutils/-/domutils-3.0.1.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /css-tree/-/css-tree-2.2.1.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /mdn-data/-/mdn-data-2.0.30.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /functions-have-names/-/functions-have-names-1.2.3.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /is-date-object/-/is-date-object-1.0.5.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /is-symbol/-/is-symbol-1.0.4.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /for-each/-/for-each-0.3.3.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /has-bigints/-/has-bigints-1.0.2.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /which-boxed-primitive/-/which-boxed-primitive-1.0.2.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /is-bigint/-/is-bigint-1.0.4.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /is-boolean-object/-/is-boolean-object-1.1.2.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /is-number-object/-/is-number-object-1.0.7.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /dom-serializer/-/dom-serializer-2.0.0.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /mdn-data/-/mdn-data-2.0.28.tgz', bytes: 0/0
